CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch)
1620299513.9461300373;1.5632202401;-1.8050293034;2.2749238969;0.6120086437;-0.0219405159;0.0025496524;0.7905425561;1620299513.9382739067;0.0525541689;5.2861460981;2.3248012007;0.7039353413;-0.0147270801;-0.0011987861;-0.7101103515;798;1620299513.907863965
1620299513.9531021118;1.5635606008;-1.8048181872;2.2747374736;0.6115997040;-0.0211594986;0.0028613204;0.7908791883;1620299513.9461491108;0.0525230313;5.2862204959;2.3248470821;0.7040530606;-0.0146038398;-0.0013365022;-0.7099959362;799;1620299513.933835373
1620299513.9776430130;1.5652541065;-1.8049789493;2.2739517531;0.6118857850;-0.0208783211;0.0042494101;0.7906591075;1620299513.9531130791;0.0525054427;5.2862787866;2.3248228027;0.7039515499;-0.0148369033;-0.0013902854;-0.7100916482;799;1620299513.933835373
1620299513.9879949093;1.5657178099;-1.8049502377;2.2736701992;0.6116919251;-0.0207600009;0.0046897488;0.7908097226;1620299513.9776539803;0.0523365052;5.2865607512;2.3248768678;0.7039867272;-0.0146837186;-0.0014092706;-0.7100599202;799;1620299513.933835373
1620299514.0066070557;1.5661707336;-1.8049022868;2.2734193796;0.6115871654;-0.0206434568;0.0048506279;0.7908928234;1620299513.9880249500;0.0522941807;5.2865867966;2.3249100820;0.7039151759;-0.0146396455;-0.0013613786;-0.7101318558;800;1620299513.985778021
1620299514.0139529705;1.5669366252;-1.8048002275;2.2727827264;0.6112305828;-0.0206071428;0.0054343293;0.7911655885;1620299514.0066289902;0.0522470698;5.2866565025;2.3249383687;0.7039216472;-0.0145803498;-0.0013624527;-0.7101266589;800;1620299513.985778021
1620299514.0203878880;1.5673912354;-1.8046977920;2.2725284043;0.6111554052;-0.0207650377;0.0052765750;0.7912206024;1620299514.0139760971;0.0521922460;5.2867826393;2.3249866182;0.7038801817;-0.0146199368;-0.0012717879;-0.7101671140;800;1620299513.985778021
1620299514.0286619663;1.5679481815;-1.8047005496;2.2722213517;0.6112535608;-0.0211584802;0.0052836773;0.7911343033;1620299514.0204000473;0.0521453692;5.2868329489;2.3250188529;0.7039058885;-0.0145937630;-0.0012952282;-0.7101421298;801;1620299514.011749413
1620299514.0373060703;1.5684092933;-1.8046634223;2.2719199752;0.6113204725;-0.0212621187;0.0054589229;0.7910786322;1620299514.0286879539;0.0520814520;5.2868757274;2.3250355883;0.7038846626;-0.0145439427;-0.0012551025;-0.7101642628;801;1620299514.011749413
1620299514.0544281006;1.5692799232;-1.8044744901;2.2714413730;0.6112497260;-0.0209584162;0.0052805822;0.7911426121;1620299514.0373361111;0.0520436333;5.2869289502;2.3250703713;0.7039205169;-0.0144457243;-0.0012623731;-0.7101307157;801;1620299514.011749413
1620299514.0623779297;1.5697343521;-1.8045057623;2.2711019317;0.6113950032;-0.0209315525;0.0056154969;0.7910287519;1620299514.0544390678;0.0519553105;5.2870182242;2.3251341327;0.7039732430;-0.0145088373;-0.0012310864;-0.7100772150;801;1620299514.011749413
1620299514.0704729557;1.5701298352;-1.8044640726;2.2707483470;0.6113159232;-0.0206005047;0.0059747301;0.7910959258;1620299514.0624051094;0.0519066566;5.2870640898;2.3251570079;0.7040344679;-0.0145116868;-0.0012624160;-0.7100163978;802;1620299514.063692157
1620299514.0869688988;1.5708424694;-1.8042517341;2.2701826353;0.6110928441;-0.0198986387;0.0059831323;0.7912861569;1620299514.0704839230;0.0518876968;5.2870980361;2.3251775609;0.7040173413;-0.0144764440;-0.0012685091;-0.7100340883;802;1620299514.063692157
1620299514.0955619812;1.5713081825;-1.8041091381;2.2698451151;0.6111954350;-0.0195373129;0.0060615021;0.7912153259;1620299514.0869970322;0.0517722291;5.2871923211;2.3253079364;0.7041038990;-0.0142126039;-0.0011845413;-0.7099537296;802;1620299514.063692157
1620299514.1040461063;1.5718664854;-1.8041167863;2.2694937406;0.6115339427;-0.0197765398;0.0058395709;0.7909494452;1620299514.0955910683;0.0517320108;5.2872103436;2.3253149297;0.7041174531;-0.0143232196;-0.0012742213;-0.7099379085;802;1620299514.063692157
1620299514.1123499870;1.5723029011;-1.8039753806;2.2688860509;0.6115700635;-0.0199819475;0.0061284367;0.7909141682;1620299514.1040749550;0.0516964063;5.2872628894;2.3253650590;0.7039922095;-0.0143654633;-0.0010826813;-0.7100615679;803;1620299514.089663485
1620299514.1203219891;1.5726475747;-1.8039536617;2.2684629010;0.6116537270;-0.0202392786;0.0062352694;0.7908420900;1620299514.1123750210;0.0516711131;5.2872896114;2.3254087108;0.7039722312;-0.0144157825;-0.0010858545;-0.7100803502;803;1620299514.089663485
1620299514.1288990974;1.5729343346;-1.8039365419;2.2681344918;0.6114891334;-0.0205639254;0.0062018337;0.7909612519;1620299514.1203489304;0.0516116670;5.2873450333;2.3254595616;0.7040599090;-0.0143116804;-0.0011645192;-0.7099953973;803;1620299514.089663485
1620299514.1456370354;1.5736518245;-1.8037014897;2.2669334028;0.6113529262;-0.0214810562;0.0068596836;0.7910367302;1620299514.1289260387;0.0515589228;5.2873619772;2.3254947330;0.7040517740;-0.0142928266;-0.0011360776;-0.7100038901;803;1620299514.089663485
1620299514.1627509594;1.5743123577;-1.8034156402;2.2659862368;0.6111975094;-0.0219751033;0.0063581158;0.7911474412;1620299514.1456630230;0.0514500043;5.2874592043;2.3255996428;0.7041076890;-0.0142138700;-0.0010985441;-0.7099500838;804;1620299514.141606189
1620299514.1706819534;1.5745722876;-1.8032319286;2.2656999409;0.6111254262;-0.0217511206;0.0058193978;0.7912134585;1620299514.1627779007;0.0513372360;5.2875323221;2.3256739339;0.7040523975;-0.0142677059;-0.0012485790;-0.7100035882;804;1620299514.141606189
1620299514.1870570183;1.5752791078;-1.8030239783;2.2648344268;0.6114439630;-0.0215435412;0.0054867683;0.7909753797;1620299514.1707079411;0.0512881589;5.2876112795;2.3257274920;0.7040220377;-0.0143316577;-0.0011734387;-0.7100325324;804;1620299514.141606189
1620299514.1967620850;1.5756836574;-1.8028506629;2.2643580891;0.6116120737;-0.0213982766;0.0053865640;0.7908500300;1620299514.1870849133;0.0511141255;5.2877310801;2.3259005586;0.7041668016;-0.0138905173;-0.0012485487;-0.7098976055;805;1620299514.167577469
1620299514.2045168877;1.5759437750;-1.8027536719;2.2640763984;0.6115804252;-0.0209005583;0.0049739365;0.7908905172;1620299514.1967849731;0.0510755383;5.2877473785;2.3258483502;0.7039967372;-0.0142236572;-0.0012390090;-0.7100596781;805;1620299514.167577469
1620299514.2133638859;1.5762173749;-1.8025654882;2.2637194232;0.6115542076;-0.0204369854;0.0045624360;0.7909253852;1620299514.2045431137;0.0510110508;5.2877916351;2.3258942982;0.7039494306;-0.0142617436;-0.0012323011;-0.7101058254;805;1620299514.167577469
1620299514.2226591110;1.5765594685;-1.8024226576;2.2631795668;0.6115120614;-0.0204276695;0.0046730658;0.7909575662;1620299514.2133910656;0.0509209786;5.2878432662;2.3259353842;0.7040258969;-0.0142177833;-0.0014233839;-0.7100305382;805;1620299514.167577469
1620299514.2314670086;1.5768224563;-1.8022316132;2.2627343932;0.6115439094;-0.0202310256;0.0045205437;0.7909388833;1620299514.2226850986;0.0508615991;5.2878970371;2.3259559165;0.7039821657;-0.0142260000;-0.0014228249;-0.7100737334;806;1620299514.219520253
1620299514.2371230125;1.5770536324;-1.8020814578;2.2622236671;0.6113524918;-0.0202899943;0.0044159656;0.7910859284;1620299514.2314939499;0.0508096502;5.2879583511;2.3260154526;0.7039159818;-0.0142934727;-0.0012953420;-0.7101382325;806;1620299514.219520253
1620299514.2470660210;1.5773244198;-1.8019903618;2.2616475484;0.6113535868;-0.0205557674;0.0044575187;0.7910779879;1620299514.2371339798;0.0507729873;5.2879230534;2.3260208277;0.7039829377;-0.0143439111;-0.0014838930;-0.7100704709;806;1620299514.219520253
1620299514.2638649940;1.5779275951;-1.8016781509;2.2605166288;0.6116025684;-0.0211654349;0.0044004158;0.7908697484;1620299514.2470929623;0.0507074260;5.2879988665;2.3260942116;0.7043242465;-0.0141939440;-0.0018006457;-0.7097342076;806;1620299514.219520253
1620299514.2701749802;1.5781423963;-1.8014818255;2.2600615835;0.6115807694;-0.0209838684;0.0041868474;0.7908926033;1620299514.2638919353;0.0505538500;5.2881820011;2.3261710253;0.7040839594;-0.0144489937;-0.0014381384;-0.7099682644;806;1620299514.219520253
1620299514.2812960148;1.5783364070;-1.8013073446;2.2596926349;0.6115576429;-0.0206725306;0.0036446890;0.7909213691;1620299514.2702009678;0.0504351539;5.2882588692;2.3262323094;0.7041631626;-0.0143409825;-0.0015579309;-0.7098916463;807;1620299514.271462941
1620299514.2965719700;1.5787092465;-1.8009903308;2.2588095345;0.6115183740;-0.0199305333;0.0028465115;0.7909740511;1620299514.2813229561;0.0503358046;5.2883293247;2.3262454688;0.7041025869;-0.0143708199;-0.0015270478;-0.7099511919;807;1620299514.271462941
1620299514.3041369915;1.5788627655;-1.8007883659;2.2583068314;0.6114505547;-0.0196327329;0.0026438247;0.7910346295;1620299514.2966001034;0.0502366059;5.2884726298;2.3262807694;0.7039295311;-0.0145180929;-0.0012899658;-0.7101202547;807;1620299514.271462941
1620299514.3129630089;1.5791081863;-1.8006239547;2.2577489056;0.6115327150;-0.0194463705;0.0026370243;0.7909757413;1620299514.3041639328;0.0501359203;5.2885380525;2.3262984195;0.7039736847;-0.0145142090;-0.0013628561;-0.7100764266;807;1620299514.271462941
1620299514.3201160431;1.5792682196;-1.8004350319;2.2572769561;0.6114367747;-0.0191218056;0.0025507442;0.7910581020;1620299514.3129909039;0.0500854342;5.2886078664;2.3263211694;0.7039188445;-0.0145684814;-0.0013257929;-0.7101297501;808;1620299514.297434301
1620299514.3374431133;1.5798376858;-1.8000746715;2.2562422342;0.6118919688;-0.0190370134;0.0021009049;0.7907094263;1620299514.3201439381;0.0499946138;5.2886702317;2.3263253640;0.7038866585;-0.0146627870;-0.0013359522;-0.7101596932;808;1620299514.297434301
1620299514.3470621109;1.5798851646;-1.7998272843;2.2556687133;0.6116183215;-0.0189436486;0.0022984155;0.7909228055;1620299514.3374741077;0.0498092865;5.2888279207;2.3263657391;0.7039725340;-0.0145762240;-0.0015356515;-0.7100759444;808;1620299514.297434301
1620299514.3555359840;1.5800045541;-1.7996597079;2.2551187081;0.6115342915;-0.0189974705;0.0022090740;0.7909867422;1620299514.3470909595;0.0497249943;5.2889109598;2.3263730217;0.7039540049;-0.0146743782;-0.0014876691;-0.7100923943;808;1620299514.297434301
1620299514.3633110523;1.5802186564;-1.7994925727;2.2546198824;0.6116093114;-0.0191165765;0.0019471765;0.7909265549;1620299514.3555650711;0.0496311634;5.2889806142;2.3263731652;0.7039360440;-0.0147536064;-0.0015134311;-0.7101085034;809;1620299514.349377005
1620299514.3724958897;1.5802617404;-1.7992823463;2.2540334081;0.6113961418;-0.0189757866;0.0020666739;0.7910944357;1620299514.3633379936;0.0495522766;5.2890538323;2.3263577976;0.7039667887;-0.0146975755;-0.0016028275;-0.7100789904;809;1620299514.349377005
1620299514.3803870678;1.5804299974;-1.7990597507;2.2535285180;0.6115553674;-0.0186053398;0.0020375994;0.7909802287;1620299514.3725199699;0.0494760167;5.2891010030;2.3263416626;0.7039062217;-0.0147198869;-0.0015936212;-0.7101385895;809;1620299514.349377005
1620299514.3966290951;1.5807728690;-1.7986913709;2.2526203822;0.6114889666;-0.0180742841;0.0014596831;0.7910451525;1620299514.3804159164;0.0493737678;5.2891465877;2.3263414385;0.7038736519;-0.0146912360;-0.0015736359;-0.7101715098;810;1620299514.375348293
1620299514.4046199322;1.5808806844;-1.7984694107;2.2521821675;0.6114424258;-0.0177321212;0.0010952727;0.7910894591;1620299514.3966560364;0.0491525268;5.2892758837;2.3263452279;0.7039442502;-0.0145393209;-0.0015959785;-0.7101046075;810;1620299514.375348293
1620299514.4226419926;1.5811448763;-1.7982191420;2.2511071335;0.6115975491;-0.0174811328;0.0012812508;0.7909748456;1620299514.4046490192;0.0490561055;5.2893158912;2.3263430459;0.7039041832;-0.0145434763;-0.0016109953;-0.7101442056;810;1620299514.375348293
1620299514.4379150867;1.5812462487;-1.7977988274;2.2500453258;0.6114884305;-0.0170330567;0.0010247402;0.7910693549;1620299514.4226689339;0.0488210652;5.2894235783;2.3262900001;0.7039259965;-0.0144271084;-0.0015474600;-0.7101250983;811;1620299514.427291061
1620299514.4455881119;1.5814645680;-1.7976578278;2.2493922904;0.6117115700;-0.0173938080;0.0010624427;0.7908889187;1620299514.4379429817;0.0484771256;5.2895471700;2.3262384064;0.7034610718;-0.0144497404;-0.0010145108;-0.7105861638;811;1620299514.427291061
1620299514.4550280571;1.5814828397;-1.7973650843;2.2489558151;0.6115924594;-0.0171699242;0.0007983913;0.7909862324;1620299514.4456169605;0.0483541724;5.2895832589;2.3262329707;0.7034820229;-0.0144129696;-0.0010214837;-0.7105661590;811;1620299514.427291061
1620299514.4633200169;1.5815348190;-1.7972426968;2.2484848551;0.6115510716;-0.0171344310;0.0006509664;0.7910191365;1620299514.4550590515;0.0482101418;5.2896191452;2.3262211470;0.7034496317;-0.0144167255;-0.0009947936;-0.7105981875;811;1620299514.427291061
1620299514.4703099728;1.5815195578;-1.7970347749;2.2479947760;0.6114161080;-0.0169413912;0.0007458677;0.7911275345;1620299514.4633319378;0.0480825962;5.2896456891;2.3261865184;0.7034568383;-0.0143415022;-0.0009212781;-0.7105926747;812;1620299514.453262453
1620299514.4784829617;1.5815361850;-1.7967949748;2.2475430265;0.6112487878;-0.0168227521;0.0006791395;0.7912594095;1620299514.4703209400;0.0479455191;5.2896832950;2.3261666637;0.7035840427;-0.0142735073;-0.0009677455;-0.7104680326;812;1620299514.453262453
1620299514.4957020283;1.5816559033;-1.7965346308;2.2462937945;0.6112716375;-0.0167611973;0.0015966913;0.7912417444;1620299514.4785099030;0.0478141817;5.2897083640;2.3261565286;0.7036142516;-0.0142603530;-0.0008367022;-0.7104385457;812;1620299514.453262453
1620299514.5036110878;1.5818283872;-1.7961674898;2.2456132318;0.6116348590;-0.0168475527;0.0019164206;0.7909584607;1620299514.4957160950;0.0476955194;5.2897269512;2.3261810146;0.7036553995;-0.0138465364;-0.0009540932;-0.7104058290;813;1620299514.479233805
1620299514.5121541023;1.5818647391;-1.7959720571;2.2451652898;0.6117364045;-0.0165440265;0.0020806263;0.7908859194;1620299514.5036220551;0.0475446286;5.2897415639;2.3261858978;0.7036699058;-0.0137120033;-0.0008756112;-0.7103941709;813;1620299514.479233805
1620299514.5201780796;1.5817153707;-1.7959261173;2.2448373315;0.6112855758;-0.0161068347;0.0020044920;0.7912436393;1620299514.5121679306;0.0472997647;5.2897296592;2.3261436244;0.7038585440;-0.0137979270;-0.0007894165;-0.7102057055;813;1620299514.479233805
1620299514.5381720066;1.5816673535;-1.7956383526;2.2438308994;0.6110150878;-0.0163949597;0.0020164079;0.7914465881;1620299514.5201940536;0.0471150003;5.2897489246;2.3261592012;0.7040130583;-0.0135355872;-0.0007995824;-0.7100575767;813;1620299514.479233805
1620299514.5452349186;1.5815921885;-1.7955070867;2.2432307816;0.6109601651;-0.0163281830;0.0023508529;0.7914894444;1620299514.5381879807;0.0468688041;5.2897507177;2.3261588516;0.7039734687;-0.0134749158;-0.0005392222;-0.7100982264;814;1620299514.531176437
1620299514.5545070171;1.5815263680;-1.7952865568;2.2426317198;0.6108425823;-0.0162275837;0.0025335601;0.7915816991;1620299514.5452508926;0.0467206967;5.2897528975;2.3261624512;0.7040202158;-0.0134728776;-0.0005365407;-0.7100519202;814;1620299514.531176437
1620299514.5620689392;1.5817768490;-1.7950312792;2.2420291645;0.6113050470;-0.0165717030;0.0025602859;0.7912173931;1620299514.5545229912;0.0465936229;5.2897946161;2.3261941853;0.7040669843;-0.0134570754;-0.0006174656;-0.7100057799;814;1620299514.531176437
1620299514.5703330040;1.5817596848;-1.7948807471;2.2414535553;0.6113355489;-0.0164222859;0.0027954722;0.7911961454;1620299514.5620849133;0.0464813657;5.2898102650;2.3262027933;0.7040462136;-0.0135403389;-0.0005466346;-0.7100248514;814;1620299514.531176437
1620299514.5787689686;1.5817144414;-1.7947582917;2.2409998034;0.6112431100;-0.0160757444;0.0029228035;0.7912742180;1620299514.5703499317;0.0463405983;5.2898278538;2.3262363715;0.7040684137;-0.0134934722;-0.0004655767;-0.7100037875;815;1620299514.557147789
1620299514.5957789421;1.5814782712;-1.7946123589;2.2400976302;0.6106503753;-0.0154934039;0.0035743567;0.7917406757;1620299514.5787909031;0.0462068391;5.2898715013;2.3262506316;0.7041655046;-0.0134652064;-0.0004745409;-0.7099080258;815;1620299514.557147789
1620299514.6036889553;1.5814460127;-1.7944778630;2.2394256292;0.6105741605;-0.0152929882;0.0043328542;0.7917995614;1620299514.5957949162;0.0459673432;5.2899073897;2.3262514534;0.7041259774;-0.0135827602;-0.0003399349;-0.7099450690;815;1620299514.557147789
1620299514.6120679379;1.5814816163;-1.7943284328;2.2390642501;0.6106522731;-0.0149643715;0.0042700368;0.7917459414;1620299514.6037070751;0.0458315304;5.2899525157;2.3262539490;0.7041630462;-0.0136892815;-0.0002244789;-0.7099063019;816;1620299514.609090581
1620299514.6284549236;1.5813398864;-1.7939984872;2.2379820782;0.6104340765;-0.0150679882;0.0045130737;0.7919108701;1620299514.6120820045;0.0457018233;5.2899924089;2.3263060185;0.7041698221;-0.0136750472;-0.0000298352;-0.7098998900;816;1620299514.609090581
1620299514.6367790699;1.5812817943;-1.7939123059;2.2373734643;0.6104073816;-0.0154061365;0.0048231159;0.7919231131;1620299514.6284708977;0.0454294432;5.2900322378;2.3263292200;0.7042350790;-0.0135189098;-0.0000443660;-0.7098381440;816;1620299514.609090581
1620299514.6455669403;1.5812345366;-1.7938251725;2.2367615679;0.6103738374;-0.0159605428;0.0049013603;0.7919375078;1620299514.6367950439;0.0453626649;5.2900376488;2.3263680832;0.7043865888;-0.0135952255;-0.0001649614;-0.7096863224;816;1620299514.609090581
1620299514.6543989182;1.5813107755;-1.7934462427;2.2361118435;0.6106482653;-0.0161402840;0.0049535150;0.7917219524;1620299514.6455841064;0.0452221132;5.2900791017;2.3264057028;0.7044400479;-0.0135003526;-0.0001045512;-0.7096350812;817;1620299514.635061917
1620299514.6621539593;1.5809889506;-1.7933351358;2.2357999961;0.6100951011;-0.0154298378;0.0048593156;0.7921630355;1620299514.6544110775;0.0450916695;5.2900987310;2.3264034680;0.7044029571;-0.0135916370;-0.0001390842;-0.7096701502;817;1620299514.635061917
1620299514.6710810661;1.5809986753;-1.7933475500;2.2351658562;0.6101725255;-0.0156239985;0.0053767307;0.7920962508;1620299514.6621799469;0.0449636101;5.2901615975;2.3264037697;0.7044333397;-0.0136187041;0.0000159959;-0.7096394863;817;1620299514.635061917
1620299514.6790189743;1.5810119173;-1.7932227205;2.2345438542;0.6103008981;-0.0156136211;0.0058370879;0.7919942910;1620299514.6710960865;0.0447897279;5.2901660462;2.3264242134;0.7042578336;-0.0136618329;0.0002738350;-0.7098127804;817;1620299514.635061917
1620299514.6951739788;1.5808872750;-1.7928324936;2.2334980475;0.6102320240;-0.0151078519;0.0064190163;0.7920526662;1620299514.6790359020;0.0446231625;5.2901876884;2.3264614809;0.7042947317;-0.0135392323;0.0002309511;-0.7097785336;818;1620299514.687004573
1620299514.7034869194;1.5808365754;-1.7926940229;2.2329040243;0.6101466479;-0.0153597526;0.0065976875;0.7921121237;1620299514.6951889992;0.0443235523;5.2902568652;2.3264794152;0.7043903696;-0.0136632748;0.0002811753;-0.7096812263;818;1620299514.687004573
1620299514.7119159698;1.5808119198;-1.7921227330;2.2319985467;0.6102205480;-0.0155354166;0.0071481213;0.7920469923;1620299514.7035019398;0.0441841556;5.2902529583;2.3264879081;0.7043384929;-0.0137344143;0.0001962776;-0.7097313680;818;1620299514.687004573
1620299514.7284309864;1.5808084514;-1.7920271379;2.2306797342;0.6103823821;-0.0166763674;0.0073897209;0.7918968610;1620299514.7119309902;0.0440236892;5.2903363767;2.3264981159;0.7040270698;-0.0135079171;0.0003400379;-0.7100445799;818;1620299514.687004573
1620299514.7369060516;1.5806970048;-1.7917742851;2.2300976734;0.6103409815;-0.0170085082;0.0072194688;0.7919232767;1620299514.7284479141;0.0436560053;5.2903893977;2.3264877311;0.7039737914;-0.0137663405;0.0004207414;-0.7100923967;819;1620299514.712975941
1620299514.7570250034;1.5804542783;-1.7912162753;2.2288977601;0.6102519799;-0.0174650845;0.0065721796;0.7919875620;1620299514.7369220257;0.0434975399;5.2904196159;2.3264756678;0.7039898258;-0.0138876996;0.0003941419;-0.7100741522;819;1620299514.712975941
1620299514.7622129917;1.5802845150;-1.7914633508;2.2284220628;0.6101342959;-0.0177212211;0.0062738508;0.7920749574;1620299514.7570419312;0.0432279311;5.2904489058;2.3264548213;0.7038904246;-0.0142859018;0.0005223360;-0.7101647065;820;1620299514.738947277
1620299514.7700629234;1.5802778170;-1.7912638078;2.2277076950;0.6103818832;-0.0178230160;0.0062277696;0.7918822587;1620299514.7622299194;0.0430713744;5.2904525985;2.3264633385;0.7038459561;-0.0143740216;0.0005842080;-0.7102069532;820;1620299514.738947277
1620299514.7785069942;1.5801499959;-1.7910592496;2.2272188403;0.6104111081;-0.0174035157;0.0059783162;0.7918709848;1620299514.7700800896;0.0428884146;5.2904626225;2.3264709304;0.7039574970;-0.0142461321;0.0004794367;-0.7100990496;820;1620299514.738947277
1620299514.7953169346;1.5800149637;-1.7907323952;2.2258469986;0.6104154951;-0.0173782241;0.0062508236;0.7918660543;1620299514.7785229683;0.0427433138;5.2904634633;2.3264798917;0.7039348710;-0.0142806016;0.0006712803;-0.7101206314;820;1620299514.738947277
1620299514.8035929203;1.5798630539;-1.7904690828;2.2253501513;0.6103266249;-0.0169096057;0.0060267133;0.7919464344;1620299514.7953350544;0.0424624792;5.2904127677;2.3264488356;0.7039609455;-0.0144324522;0.0007835136;-0.7100915980;821;1620299514.790890037
1620299514.8113849163;1.5798545838;-1.7902155743;2.2247995530;0.6104438329;-0.0167459795;0.0057253886;0.7918618055;1620299514.8036038876;0.0423044370;5.2903965710;2.3264505110;0.7040297930;-0.0143884107;0.0008265136;-0.7100241835;821;1620299514.790890037
1620299514.8195140362;1.5798683740;-1.7900143109;2.2241193780;0.6107184182;-0.0170914054;0.0054542384;0.7916445849;1620299514.8114008904;0.0421627948;5.2903553076;2.3264601989;0.7040289247;-0.0143134100;0.0009212503;-0.7100264437;821;1620299514.790890037
1620299514.8284459114;1.5797882533;-1.7898583004;2.2232839148;0.6107849934;-0.0175763184;0.0057090354;0.7915808056;1620299514.8195309639;0.0419830272;5.2902961705;2.3264588338;0.7040959755;-0.0141882622;0.0009404069;-0.7099624399;821;1620299514.790890037
1620299514.8452439308;1.5792201314;-1.7894762691;2.2220685714;0.6101433949;-0.0176721899;0.0052856438;0.7920762547;1620299514.8284618855;0.0418088335;5.2902479286;2.3265065803;0.7041922062;-0.0138943539;0.0009292708;-0.7098728197;822;1620299514.816861333
1620299514.8542759418;1.5792801967;-1.7892162444;2.2213208484;0.6105771833;-0.0179772130;0.0050841988;0.7917363664;1620299514.8452599049;0.0414914623;5.2901685599;2.3264956379;0.7042649100;-0.0138778199;0.0009143862;-0.7098010331;822;1620299514.816861333
1620299514.8618500233;1.5791472558;-1.7890734925;2.2205065985;0.6104861045;-0.0182342118;0.0053956793;0.7917986590;1620299514.8542881012;0.0413541724;5.2901152481;2.3264963821;0.7042604643;-0.0139386633;0.0009223534;-0.7098042416;822;1620299514.816861333
1620299514.8785359859;1.5788886702;-1.7885835208;2.2193606317;0.6105944922;-0.0178384502;0.0044462739;0.7917299959;1620299514.8618659973;0.0411738831;5.2900563422;2.3264958696;0.7043497285;-0.0138397106;0.0008602775;-0.7097176779;823;1620299514.868804085
1620299514.8867781162;1.5790261237;-1.7885418775;2.2186787182;0.6111731454;-0.0180962815;0.0043634664;0.7912779986;1620299514.8785519600;0.0408522281;5.2899372175;2.3265126190;0.7043462429;-0.0136643402;0.0009413446;-0.7097244323;823;1620299514.868804085
1620299514.8953869343;1.5789066591;-1.7883102241;2.2180448746;0.6112220810;-0.0178535752;0.0041994266;0.7912466002;1620299514.8867900372;0.0406864639;5.2898648189;2.3265174663;0.7043888819;-0.0136656861;0.0008935096;-0.7096821498;823;1620299514.868804085
1620299514.9034409523;1.5786572749;-1.7880269490;2.2174879871;0.6109992135;-0.0173785405;0.0038348024;0.7914311352;1620299514.8954029083;0.0405308752;5.2898103414;2.3265141951;0.7044769148;-0.0136603778;0.0007278272;-0.7095950541;823;1620299514.868804085
1620299514.9119639397;1.5786872601;-1.7879658661;2.2166306009;0.6113197122;-0.0179379235;0.0041372034;0.7911695924;1620299514.9034569263;0.0403904892;5.2897628197;2.3265149792;0.7045605123;-0.0137281511;0.0007533611;-0.7095107151;824;1620299514.894775429
1620299514.9203469753;1.5785528807;-1.7877219352;2.2159785752;0.6113268573;-0.0180059912;0.0039310842;0.7911635763;1620299514.9119789600;0.0402444116;5.2897239436;2.3265398065;0.7045902491;-0.0138210353;0.0009422237;-0.7094791555;824;1620299514.894775429
1620299514.9368240833;1.5781680805;-1.7872030529;2.2147636445;0.6111025309;-0.0177928756;0.0032866911;0.7913446203;1620299514.9203629494;0.0400919591;5.2896277882;2.3265414632;0.7046327186;-0.0138616737;0.0008264744;-0.7094363275;824;1620299514.894775429
1620299514.9448969364;1.5781683131;-1.7869827039;2.2141361466;0.6114263123;-0.0176567496;0.0031138563;0.7910982288;1620299514.9368400574;0.0398146412;5.2895281810;2.3265510959;0.7046743904;-0.0139717363;0.0006972736;-0.7093929150;824;1620299514.894775429
1620299514.9534680843;1.5779779575;-1.7868139425;2.2134790487;0.6113537769;-0.0176230954;0.0030178578;0.7911554073;1620299514.9449079037;0.0396715144;5.2894690438;2.3265568863;0.7046624220;-0.0141618207;0.0007821928;-0.7094009458;825;1620299514.920746733
1620299514.9617800713;1.5777312279;-1.7866216811;2.2128169320;0.6112000330;-0.0173869340;0.0029112020;0.7912798108;1620299514.9534840584;0.0395979055;5.2894195010;2.3265982293;0.7045393811;-0.0141461936;0.0008464915;-0.7095233817;825;1620299514.920746733
1620299514.9700140953;1.5775857514;-1.7863634962;2.2121967284;0.6112859803;-0.0170794380;0.0025530658;0.7912213501;1620299514.9617950916;0.0394460794;5.2893839759;2.3265764021;0.7045436732;-0.0143228538;0.0008481366;-0.7095155735;825;1620299514.920746733
1620299514.9786019325;1.5773712096;-1.7861795397;2.2114495790;0.6112104629;-0.0170128181;0.0027944053;0.7912803077;1620299514.9700291157;0.0392422952;5.2893504168;2.3266150194;0.7047432549;-0.0143476772;0.0008977440;-0.7093167719;826;1620299514.972689533
1620299514.9968459606;1.5771176433;-1.7857815781;2.2103184820;0.6113291353;-0.0161152062;0.0024198487;0.7912086531;1620299514.9786159992;0.0391229988;5.2892622346;2.3265666385;0.7046603688;-0.0146715629;0.0007578294;-0.7093926526;826;1620299514.972689533
1620299515.0051341057;1.5769500441;-1.7856217804;2.2096549734;0.6114148944;-0.0158552598;0.0026201300;0.7911469981;1620299514.9968740940;0.0388599755;5.2891386062;2.3265770065;0.7047470994;-0.0148176461;0.0006888573;-0.7093035237;826;1620299514.972689533
1620299515.0217890739;1.5763149167;-1.7850781844;2.2085062551;0.6108592261;-0.0148686764;0.0021011011;0.7915968126;1620299515.0051500797;0.0387111702;5.2890828185;2.3265890426;0.7047041077;-0.0148793478;0.0007179302;-0.7093449163;827;1620299514.998660805
