CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch);Image_frameID
1620287213.4623899460;-0.0479898485;-1.0745611439;1.7483333203;0.7183751445;-0.0115346335;0.0062212890;0.6955324575;1620287213.4471778870;-0.1153044385;7.1004390008;1.4878030814;0.7302129390;-0.0073868128;-0.0005308218;0.6831794910;15;1620287213.796576262;15
1620287213.4701709747;-0.0478845367;-1.0745612859;1.7484459379;0.7185248753;-0.0114241580;0.0061723109;0.6953800363;1620287213.4624049664;-0.1153042092;7.1004356205;1.4878032131;0.7302117361;-0.0073854628;-0.0005274222;0.6831807939;15;1620287213.796576262;15
1620287213.4786400795;-0.0479346909;-1.0745413333;1.7485777532;0.7184159987;-0.0111005019;0.0062019814;0.6954974961;1620287213.4701859951;-0.1153223462;7.1004238645;1.4878066250;0.7302046116;-0.0073867091;-0.0005276652;0.6831883951;15;1620287213.796576262;15
1620287213.4869809151;-0.0479165089;-1.0745319905;1.7487222917;0.7184931939;-0.0108580927;0.0061793455;0.6954217769;1620287213.4786520004;-0.1153026610;7.1004356147;1.4878006085;0.7302121566;-0.0073860836;-0.0005285435;0.6831803369;15;1620287213.796576262;15
1620287213.4954090118;-0.0479695758;-1.0744884079;1.7488806039;0.7182948368;-0.0106937025;0.0060421231;0.6956304083;1620287213.4869959354;-0.1153257813;7.1004179551;1.4877992749;0.7302030379;-0.0073891697;-0.0005301739;0.6831900486;16;1620287213.848518926;16
1620287213.5033988953;-0.0479665832;-1.0744944675;1.7489902583;0.7184713249;-0.0104341076;0.0062297014;0.6954504119;1620287213.4954249859;-0.1153015546;7.1004378248;1.4878016192;0.7302138813;-0.0073888153;-0.0005257456;0.6831784661;16;1620287213.848518926;16
1620287213.5200550556;-0.0479544394;-1.0744642027;1.7492175542;0.7184608449;-0.0102998891;0.0062156060;0.6954633656;1620287213.5034120083;-0.1153015760;7.1004332524;1.4877998296;0.7302129860;-0.0073872533;-0.0005307417;0.6831794361;16;1620287213.848518926;16
1620287213.5284729004;-0.0478975123;-1.0744436408;1.7493535133;0.7184809615;-0.0103416768;0.0060449130;0.6954434677;1620287213.5200688839;-0.1153186166;7.1004268023;1.4878026719;0.7302067516;-0.0073882210;-0.0005315624;0.6831860885;16;1620287213.848518926;16
1620287213.5366768837;-0.0479123928;-1.0744598435;1.7494420764;0.7185637268;-0.0102519584;0.0062012953;0.6953579020;1620287213.5284891129;-0.1153022776;7.1004316104;1.4878024441;0.7302121348;-0.0073903224;-0.0005263008;0.6831803161;17;1620287213.874490310;17
1620287213.5455899239;-0.0478155884;-1.0744392194;1.7495753505;0.7185473378;-0.0104157728;0.0059530817;0.6953745723;1620287213.5366919041;-0.1153019405;7.1004333322;1.4878052305;0.7302132949;-0.0073846296;-0.0005254298;0.6831791384;17;1620287213.874490310;17
1620287213.5619258881;-0.0477780508;-1.0744784696;1.7497079139;0.7187460685;-0.0105327993;0.0061467763;0.6951657114;1620287213.5456120968;-0.1153240284;7.1004108392;1.4877962943;0.7302007507;-0.0073924997;-0.0005291389;0.6831924580;17;1620287213.874490310;17
1620287213.5787129402;-0.0477268375;-1.0744496904;1.7498793154;0.7186405517;-0.0108209233;0.0059470948;0.6952721029;1620287213.5619421005;-0.1153014087;7.1004328189;1.4877945468;0.7302125923;-0.0073886133;-0.0005324866;0.6831798408;18;1620287213.900461606;18
1620287213.5870239735;-0.0477705745;-1.0744685700;1.7498867612;0.7187006448;-0.0108837010;0.0061500070;0.6952072393;1620287213.5787289143;-0.1153045657;7.1004190350;1.4877958097;0.7302065516;-0.0073892077;-0.0005310829;0.6831862920;18;1620287213.900461606;18
1620287213.5955100060;-0.0477253503;-1.0744715094;1.7499390174;0.7186897498;-0.0111616117;0.0060272811;0.6952151708;1620287213.5870349407;-0.1153216736;7.1004131365;1.4878032854;0.7302018048;-0.0073867256;-0.0005304882;0.6831913928;18;1620287213.900461606;18
1620287213.6045351028;-0.0477019335;-1.0744916398;1.7500103298;0.7187342571;-0.0114269508;0.0058783584;0.6951661221;1620287213.5955259800;-0.1153238599;7.1004163195;1.4878071570;0.7302022118;-0.0073854182;-0.0005300205;0.6831909723;19;1620287213.952404286;19
1620287213.6204071045;-0.0475716975;-1.0745263542;1.7501292056;0.7188771860;-0.0118826053;0.0057634553;0.6950116386;1620287213.6045460701;-0.1153268606;7.1004136898;1.4878032917;0.7302017833;-0.0073868021;-0.0005296637;0.6831914155;19;1620287213.952404286;19
1620287213.6297280788;-0.0475430341;-1.0745504455;1.7501943275;0.7188656882;-0.0120142296;0.0056847913;0.6950219160;1620287213.6204171181;-0.1153055820;7.1004156633;1.4877941348;0.7302045928;-0.0073880811;-0.0005304794;0.6831883983;19;1620287213.952404286;19
1620287213.6377720833;-0.0475190069;-1.0745796447;1.7502465980;0.7188843030;-0.0121543492;0.0057748347;0.6949994834;1620287213.6297430992;-0.1153048745;7.1004177754;1.4877931845;0.7302049169;-0.0073925460;-0.0005313620;0.6831880028;20;1620287213.978375758;20
1620287213.6474380493;-0.0474667527;-1.0746106980;1.7503183043;0.7188456621;-0.0123774214;0.0057287009;0.6950358952;1620287213.6377859116;-0.1153253583;7.1004042731;1.4877987329;0.7301966444;-0.0073917152;-0.0005297948;0.6831968547;20;1620287213.978375758;20
1620287213.6558239460;-0.0474303197;-1.0746313119;1.7504437398;0.7187467251;-0.0124274675;0.0056126672;0.6951382605;1620287213.6474580765;-0.1153049128;7.1004169492;1.4877945149;0.7302031025;-0.0073933123;-0.0005316804;0.6831899336;20;1620287213.978375758;20
1620287213.6641640663;-0.0473903473;-1.0746239202;1.7506323992;0.7187111585;-0.0122466849;0.0053925826;0.6951799835;1620287213.6558380127;-0.1153224230;7.1003976090;1.4878009227;0.7301937086;-0.0073923195;-0.0005283542;0.6831999871;20;1620287213.978375758;20
1620287213.6728689671;-0.0473726485;-1.0746695754;1.7507179505;0.7185907752;-0.0121898430;0.0053944904;0.6953054042;1620287213.6641800404;-0.1153265046;7.1003964456;1.4878038770;0.7301924583;-0.0073892701;-0.0005270371;0.6832013574;21;1620287214.004347038;21
1620287213.6883969307;-0.0472005684;-1.0748090234;1.7508722651;0.7187091581;-0.0119647046;0.0056403224;0.6951849960;1620287213.6728839874;-0.1153268056;7.1003879640;1.4878006575;0.7301887821;-0.0073903210;-0.0005279527;0.6832052743;21;1620287214.004347038;21
1620287213.6961340904;-0.0471613836;-1.0747874080;1.7510108569;0.7185067572;-0.0117376595;0.0055959213;0.6953984130;1620287213.6884319782;-0.1153068431;7.1003921094;1.4877948475;0.7301912847;-0.0073946329;-0.0005298164;0.6832025516;21;1620287214.004347038;21
1620287213.7045199871;-0.0471410073;-1.0748738568;1.7511026926;0.7186271854;-0.0114261446;0.0056796859;0.6952784714;1620287213.6961500645;-0.1153274756;7.1003774145;1.4878000580;0.7301842581;-0.0073933834;-0.0005249540;0.6832100787;22;1620287214.056289822;22
1620287213.7201321125;-0.0469306821;-1.0749950845;1.7512841238;0.7186249909;-0.0110161746;0.0058547606;0.6952859038;1620287213.7045309544;-0.1153087329;7.1003754891;1.4877906620;0.7301858656;-0.0073967922;-0.0005269978;0.6832083221;22;1620287214.056289822;22
1620287213.7303190231;-0.0468905305;-1.0750262766;1.7514371100;0.7183228156;-0.0107502726;0.0057272827;0.6956033082;1620287213.7201468945;-0.1153079138;7.1003760205;1.4877971639;0.7301840510;-0.0073940498;-0.0005267445;0.6832102913;22;1620287214.056289822;22
1620287213.7370839119;-0.0468224711;-1.0751146257;1.7514882722;0.7185126966;-0.0103627064;0.0060966058;0.6954099155;1620287213.7303340435;-0.1153256002;7.1003493388;1.4878055898;0.7301711755;-0.0073966586;-0.0005186408;0.6832240298;22;1620287214.056289822;22
1620287213.7465200424;-0.0467074245;-1.0751899121;1.7515510083;0.7185814331;-0.0100802326;0.0065969727;0.6953384736;1620287213.7370970249;-0.1153281868;7.1003494399;1.4878015966;0.7301715748;-0.0073951620;-0.0005239910;0.6832236152;23;1620287214.082261158;23
1620287213.7538149357;-0.0466525974;-1.0752277915;1.7516206749;0.7184297692;-0.0098247888;0.0067595977;0.6954972668;1620287213.7465319633;-0.1153087205;7.1003496990;1.4877948106;0.7301741422;-0.0073973476;-0.0005249729;0.6832208469;23;1620287214.082261158;23
1620287213.7702939510;-0.0465270404;-1.0753364377;1.7517314176;0.7181978901;-0.0094940289;0.0069716158;0.6957392117;1620287213.7538290024;-0.1153289071;7.1003409900;1.4877968984;0.7301668101;-0.0073974748;-0.0005239468;0.6832286823;23;1620287214.082261158;23
1620287213.7798159122;-0.0464234618;-1.0753962025;1.7517934025;0.7181540138;-0.0091950966;0.0071800355;0.6957863967;1620287213.7703099251;-0.1153109730;7.1003332348;1.4877966314;0.7301644468;-0.0073993565;-0.0005211548;0.6832311897;24;1620287214.108232422;24
1620287213.7876551151;-0.0463342465;-1.0754956328;1.7517648403;0.7182888715;-0.0092702870;0.0072379529;0.6956455785;1620287213.7798299789;-0.1153462594;7.1003120690;1.4877830513;0.7301550774;-0.0073995338;-0.0005295091;0.6832411942;24;1620287214.108232422;24
1620287213.7954790592;-0.0462423625;-1.0756057510;1.7517117384;0.7183727423;-0.0090221458;0.0077785839;0.6955563943;1620287213.7876689434;-0.1153098605;7.1003331181;1.4877948700;0.7301652156;-0.0073993733;-0.0005224923;0.6832303669;24;1620287214.108232422;24
1620287213.8054480553;-0.0460795069;-1.0756531960;1.7516981282;0.7183420494;-0.0091118123;0.0078809764;0.6955857712;1620287213.7954959869;-0.1153279211;7.1003176719;1.4877954997;0.7301572068;-0.0073996165;-0.0005217177;0.6832389237;24;1620287214.108232422;24
1620287213.8204391003;-0.0459300683;-1.0758035856;1.7515571981;0.7182891939;-0.0091559464;0.0084666924;0.6956328900;1620287213.8054618835;-0.1153094143;7.1003271659;1.4877945839;0.7301626070;-0.0073996760;-0.0005220592;0.6832331517;25;1620287214.160175206;25
1620287213.8291480541;-0.0458561329;-1.0759035999;1.7514828659;0.7183513679;-0.0094762503;0.0083473229;0.6955658381;1620287213.8204579353;-0.1153108668;7.1003207576;1.4877949126;0.7301598380;-0.0074035509;-0.0005200322;0.6832360704;25;1620287214.160175206;25
1620287213.8371520042;-0.0457236032;-1.0759450469;1.7514165963;0.7182616605;-0.0097342164;0.0083643626;0.6956547056;1620287213.8291640282;-0.1153302386;7.1003137333;1.4877986633;0.7301541477;-0.0073998934;-0.0005190740;0.6832421919;25;1620287214.160175206;25
1620287213.8454630375;-0.0456091071;-1.0760222769;1.7513016958;0.7182829917;-0.0100166583;0.0083081814;0.6956293442;1620287213.8371670246;-0.1153101593;7.1003216190;1.4877924647;0.7301603467;-0.0074006902;-0.0005203048;0.6832355576;25;1620287214.160175206;25
1620287213.8537468910;-0.0455050544;-1.0761092140;1.7511491928;0.7183329691;-0.0103943226;0.0084316956;0.6955707082;1620287213.8454780579;-0.1153088117;7.1003268547;1.4877864853;0.7301634990;-0.0074013967;-0.0005231204;0.6832321790;26;1620287214.186146518;26
1620287213.8719871044;-0.0452289554;-1.0762956183;1.7507511688;0.7184952291;-0.0113744717;0.0087815324;0.6953834279;1620287213.8537609577;-0.1153269274;7.1003180282;1.4877893747;0.7301578088;-0.0074035325;-0.0005228885;0.6832382371;26;1620287214.186146518;26
1620287213.8795599937;-0.0450978920;-1.0763748955;1.7505491323;0.7185459465;-0.0119383248;0.0088733360;0.6953204032;1620287213.8719999790;-0.1153089307;7.1003319423;1.4877955630;0.7301647303;-0.0073987455;-0.0005198346;0.6832308944;26;1620287214.186146518;26
1620287213.8873391151;-0.0450205007;-1.0764083115;1.7504168195;0.7184383061;-0.0124803198;0.0087056910;0.6954242251;1620287213.8795750141;-0.1153239062;7.1003252584;1.4877922685;0.7301613061;-0.0073996787;-0.0005252512;0.6832345395;27;1620287214.238089174;27
1620287213.8975028992;-0.0449077257;-1.0764915039;1.7501712540;0.7183930754;-0.0132872645;0.0086722086;0.6954564190;1620287213.8873500824;-0.1153099348;7.1003341529;1.4877923379;0.7301666864;-0.0074007190;-0.0005207675;0.6832287818;27;1620287214.238089174;27
1620287213.9038920403;-0.0448038031;-1.0765480043;1.7499547962;0.7184289647;-0.0140380137;0.0085180484;0.6954064997;1620287213.8975191116;-0.1153265692;7.1003393134;1.4877959077;0.7301663284;-0.0073957126;-0.0005249153;0.6832292154;27;1620287214.238089174;27
1620287213.9146409035;-0.0446291268;-1.0766553264;1.7496547192;0.7184745128;-0.0150776711;0.0085179780;0.6953376751;1620287213.9039020538;-0.1153097907;7.1003403496;1.4877966999;0.7301694811;-0.0073984045;-0.0005205200;0.6832258203;27;1620287214.238089174;27
1620287213.9225111008;-0.0445652227;-1.0766769329;1.7494586353;0.7183274711;-0.0156822062;0.0083565205;0.6954781674;1620287213.9146521091;-0.1153074120;7.1003468140;1.4877931258;0.7301724530;-0.0073993100;-0.0005211695;0.6832226339;28;1620287214.264060646;28
1620287213.9381699562;-0.0443430951;-1.0768054935;1.7489698195;0.7183341498;-0.0169071073;0.0083944346;0.6954421129;1620287213.9225280285;-0.1153265941;7.1003402522;1.4877923236;0.7301665322;-0.0073964422;-0.0005279082;0.6832289874;28;1620287214.264060646;28
1620287213.9467129707;-0.0441762479;-1.0768568548;1.7487928501;0.7184556188;-0.0177294239;0.0079482176;0.6953013859;1620287213.9381821156;-0.1153231276;7.1003492016;1.4877942541;0.7301710573;-0.0073992455;-0.0005229744;0.6832241248;28;1620287214.264060646;28
1620287213.9551401138;-0.0440452728;-1.0768990992;1.7486521694;0.7184641511;-0.0182700985;0.0076568777;0.6952818417;1620287213.9467239380;-0.1153074565;7.1003501031;1.4877833771;0.7301738458;-0.0074011951;-0.0005283909;0.6832211194;29;1620287213.252241206;29
1620287213.9705369473;-0.0437744735;-1.0769546264;1.7484097773;0.7183224773;-0.0192806542;0.0068148961;0.6954096866;1620287213.9551529884;-0.1153077183;7.1003586576;1.4877930807;0.7301779704;-0.0073972443;-0.0005264195;0.6832167557;29;1620287213.252241206;29
1620287213.9792280197;-0.0435982180;-1.0770101392;1.7483095786;0.7184846427;-0.0195368209;0.0065474263;0.6952375580;1620287213.9705660343;-0.1153097216;7.1003503609;1.4877933268;0.7301748200;-0.0074005903;-0.0005205920;0.6832200908;29;1620287213.252241206;29
