CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch)
1620302835.4661409855;-1.0068226487;-1.8865432569;1.2926807673;0.7421990430;-0.0157580381;0.0101650329;0.6699171120;1620302835.4492800236;-0.0612002101;5.5398629168;2.3268980453;0.7013860684;-0.0152702963;-0.0034276323;-0.7126097477;1218;1620302835.414395062
1620302835.4755480289;-1.0105039496;-1.8858627929;1.2924277047;0.7422051379;-0.0157424544;0.0098675279;0.6699151739;1620302835.4661691189;-0.0610364750;5.5397797481;2.3267924949;0.7014241439;-0.0152429090;-0.0033420295;-0.7125732629;1218;1620302835.414395062
1620302835.4838199615;-1.0140852727;-1.8852625664;1.2920356015;0.7424225184;-0.0161192219;0.0097734784;0.6696666738;1620302835.4755749702;-0.0609034497;5.5397366654;2.3267730242;0.7012935789;-0.0153522554;-0.0032584099;-0.7126998016;1219;1620302835.440366430
1620302835.4917330742;-1.0177160310;-1.8845453495;1.2917457878;0.7425000887;-0.0161637866;0.0094605267;0.6695840864;1620302835.4838330746;-0.0608510178;5.5397028636;2.3267127915;0.7013036874;-0.0154407248;-0.0033920717;-0.7126873199;1219;1620302835.440366430
1620302835.4996249676;-1.0210169339;-1.8838976707;1.2914453307;0.7430583370;-0.0163397050;0.0093644763;0.6689616046;1620302835.4917659760;-0.0607745971;5.5396863155;2.3267020699;0.7013160267;-0.0153544388;-0.0034018333;-0.7126769952;1219;1620302835.440366430
1620302835.5084660053;-1.0244825472;-1.8832510483;1.2911170542;0.7433815282;-0.0164659797;0.0092015096;0.6686016058;1620302835.4996540546;-0.0606605503;5.5396568077;2.3266498912;0.7012314382;-0.0155613356;-0.0032830254;-0.7127562954;1219;1620302835.440366430
1620302835.5256619453;-1.0316501266;-1.8819148466;1.2904635429;0.7436920261;-0.0165209614;0.0088060194;0.6682601904;1620302835.5084939003;-0.0605556186;5.5396200681;2.3266249302;0.7011179667;-0.0156395705;-0.0031051664;-0.7128669992;1220;1620302835.492309174
1620302835.5334188938;-1.0353081376;-1.8812600284;1.2900853623;0.7437301627;-0.0167027981;0.0087154257;0.6682144140;1620302835.5256900787;-0.0604418094;5.5395560427;2.3265662344;0.7011385488;-0.0157115485;-0.0031955836;-0.7128447734;1220;1620302835.492309174
1620302835.5417559147;-1.0389264742;-1.8806236674;1.2896112059;0.7438053375;-0.0170942131;0.0086707029;0.6681214162;1620302835.5334470272;-0.0603505515;5.5395409427;2.3265531544;0.7010078007;-0.0158943275;-0.0030363740;-0.7129699953;1220;1620302835.492309174
1620302835.5501170158;-1.0426332954;-1.8799614754;1.2891250762;0.7437947194;-0.0175073123;0.0087493713;0.6681215143;1620302835.5417840481;-0.0602919441;5.5395170900;2.3264939728;0.7009884622;-0.0160956874;-0.0030555093;-0.7129844098;1220;1620302835.492309174
1620302835.5667910576;-1.0500146399;-1.8785994772;1.2882562589;0.7438501928;-0.0181205770;0.0083231557;0.6680488459;1620302835.5501830578;-0.0602369697;5.5394822436;2.3264838231;0.7010180594;-0.0160073237;-0.0030736677;-0.7129572207;1221;1620302835.518280534
1620302835.5748300552;-1.0535402593;-1.8779378167;1.2879053018;0.7440426849;-0.0183073095;0.0078908357;0.6678346054;1620302835.5668570995;-0.0601195870;5.5394421255;2.3263979744;0.7009823557;-0.0162178150;-0.0029133070;-0.7129882412;1221;1620302835.518280534
1620302835.5841860771;-1.0568681709;-1.8771021114;1.2876790345;0.7447736659;-0.0178117432;0.0069940322;0.6670427362;1620302835.5748629570;-0.0600323827;5.5394325739;2.3263734714;0.7009225454;-0.0163519093;-0.0029074532;-0.7130440008;1221;1620302835.518280534
1620302835.5914719105;-1.0605737699;-1.8763860515;1.2873410621;0.7447016939;-0.0177162404;0.0065917710;0.6671297254;1620302835.5842170715;-0.0599545144;5.5394222201;2.3263180558;0.7010345431;-0.0164292046;-0.0030640838;-0.7129314567;1221;1620302835.518280534
1620302835.6006009579;-1.0642442629;-1.8757013630;1.2870183460;0.7447602017;-0.0174488555;0.0063480168;0.6670738206;1620302835.5915000439;-0.0598899045;5.5394363961;2.3262939146;0.7011007257;-0.0165333481;-0.0030347140;-0.7128640903;1222;1620302835.570223214
1620302835.6088080406;-1.0678585394;-1.8750064011;1.2866848064;0.7449041565;-0.0172321766;0.0060806350;0.6669211914;1620302835.6006569862;-0.0598270453;5.5394181557;2.3262726189;0.7010093747;-0.0166744601;-0.0029880586;-0.7129508332;1222;1620302835.570223214
1620302835.6246590614;-1.0752539724;-1.8735962060;1.2860466336;0.7450232151;-0.0166875084;0.0060529699;0.6668022927;1620302835.6088368893;-0.0597754474;5.5393904900;2.3262521049;0.7010392595;-0.0166501012;-0.0030751515;-0.7129216466;1222;1620302835.570223214
1620302835.6336560249;-1.0788211198;-1.8729429454;1.2856573004;0.7449074053;-0.0171530618;0.0057575596;0.6669224696;1620302835.6246860027;-0.0596662935;5.5394351545;2.3262036303;0.7008169486;-0.0167889206;-0.0026614265;-0.7131385935;1222;1620302835.570223214
1620302835.6417479515;-1.0823423143;-1.8721836782;1.2853473294;0.7452830046;-0.0168732160;0.0056889896;0.6665104448;1620302835.6336860657;-0.0595666720;5.5394364863;2.3261770943;0.7008073117;-0.0169790694;-0.0024796387;-0.7131442171;1223;1620302835.596194630
1620302835.6583909988;-1.0897545888;-1.8708095765;1.2844533817;0.7449593186;-0.0172324731;0.0059228684;0.6668609863;1620302835.6417760849;-0.0595651811;5.5394105703;2.3261027193;0.7009140390;-0.0171587667;-0.0026136249;-0.7130345403;1223;1620302835.596194630
1620302835.6670908928;-1.0934325990;-1.8701078819;1.2840812262;0.7450850684;-0.0170913586;0.0060840268;0.6667226641;1620302835.6584200859;-0.0594891414;5.5394683668;2.3260530684;0.7008347705;-0.0172790282;-0.0023693429;-0.7131104023;1223;1620302835.596194630
1620302835.6753249168;-1.0970714605;-1.8694027021;1.2837389267;0.7452580206;-0.0169873857;0.0061739850;0.6665311646;1620302835.6671030521;-0.0594795318;5.5394859298;2.3260433477;0.7007755443;-0.0172699007;-0.0022835599;-0.7131691050;1223;1620302835.596194630
1620302835.6829121113;-1.1007203369;-1.8686845659;1.2833948911;0.7454363451;-0.0168138374;0.0064235748;0.6663337661;1620302835.6753540039;-0.0594702778;5.5395007004;2.3260258835;0.7008067397;-0.0172966062;-0.0022730980;-0.7131378367;1224;1620302835.648137246
1620302835.6928260326;-1.1043956541;-1.8679748886;1.2830413483;0.7455314824;-0.0166792571;0.0065409692;0.6662295602;1620302835.6829390526;-0.0594280551;5.5395308079;2.3259891968;0.7008121753;-0.0174159067;-0.0022209103;-0.7131297559;1224;1620302835.648137246
1620302835.7005898952;-1.1080139448;-1.8672882893;1.2826888509;0.7456833340;-0.0166107570;0.0069170856;0.6660575066;1620302835.6928379536;-0.0593259479;5.5395770158;2.3259784414;0.7006852281;-0.0175451517;-0.0020681538;-0.7132517799;1224;1620302835.648137246
1620302835.7155270576;-1.1153330827;-1.8658473797;1.2821048550;0.7458280294;-0.0159840025;0.0078204716;0.6659008203;1620302835.7006030083;-0.0593283396;5.5395983863;2.3259522132;0.7007065465;-0.0176154934;-0.0020667017;-0.7132291068;1224;1620302835.648137246
1620302835.7247650623;-1.1188774604;-1.8652109093;1.2817373479;0.7459503952;-0.0160948400;0.0080503770;0.6657583311;1620302835.7155399323;-0.0592903861;5.5396937167;2.3259229027;0.7007239619;-0.0175412912;-0.0019701786;-0.7132140988;1225;1620302835.674108614
1620302835.7335050106;-1.1224694993;-1.8645183078;1.2814293584;0.7461359396;-0.0160138220;0.0083108993;0.6655491312;1620302835.7247939110;-0.0592584975;5.5397394463;2.3259203951;0.7006284514;-0.0176262242;-0.0018725864;-0.7133060933;1225;1620302835.674108614
1620302835.7421700954;-1.1260946260;-1.8638677989;1.2811694957;0.7463253936;-0.0158419322;0.0085673609;0.6653375387;1620302835.7335350513;-0.0592474425;5.5397857691;2.3258753981;0.7006892740;-0.0177265990;-0.0018953730;-0.7132437988;1225;1620302835.674108614
1620302835.7581620216;-1.1334855591;-1.8625227882;1.2807652887;0.7464949646;-0.0151424527;0.0092185526;0.6651548634;1620302835.7422010899;-0.0592014064;5.5398343260;2.3258637201;0.7009884259;-0.0179428421;-0.0020783974;-0.7129438698;1225;1620302835.674108614
1620302835.7661979198;-1.1371665040;-1.8618796274;1.2806040603;0.7465156857;-0.0147673493;0.0095058424;0.6651359977;1620302835.7581920624;-0.0591494043;5.5399728670;2.3258504821;0.7009297290;-0.0181209776;-0.0019518796;-0.7129974301;1226;1620302835.726051334
1620302835.7752339840;-1.1409189159;-1.8612132015;1.2804362925;0.7466304981;-0.0146807751;0.0096764038;0.6650065724;1620302835.7662260532;-0.0591454099;5.5400360639;2.3258585315;0.7009253234;-0.0181090130;-0.0018871641;-0.7130022393;1226;1620302835.726051334
1620302835.7837901115;-1.1445238010;-1.8605548961;1.2803080573;0.7468185116;-0.0147193190;0.0096343125;0.6647951808;1620302835.7752521038;-0.0591107914;5.5400998707;2.3258661369;0.7009865628;-0.0182731279;-0.0019317323;-0.7129377252;1226;1620302835.726051334
1620302835.7919960022;-1.1480721607;-1.8598900866;1.2802069621;0.7468883293;-0.0147896303;0.0094678992;0.6647175710;1620302835.7838211060;-0.0590649496;5.5401902486;2.3258668036;0.7008912285;-0.0184359963;-0.0017868293;-0.7130276342;1226;1620302835.726051334
1620302835.7995219231;-1.1517105159;-1.8591779697;1.2801732740;0.7469729754;-0.0146273094;0.0092565549;0.6646290184;1620302835.7920229435;-0.0590388426;5.5402643125;2.3258555426;0.7008536636;-0.0187024149;-0.0016850910;-0.7130578675;1227;1620302835.752022750
1620302835.8161048889;-1.1590809422;-1.8578916931;1.2800539776;0.7470581845;-0.0142208935;0.0089279698;0.6645465571;1620302835.7995500565;-0.0590450156;5.5403433336;2.3258747828;0.7008918397;-0.0187029888;-0.0017151062;-0.7130202562;1227;1620302835.752022750
1620302835.8258779049;-1.1627205231;-1.8572406330;1.2801247924;0.7473031539;-0.0138398869;0.0086640115;0.6642826120;1620302835.8161358833;-0.0590364291;5.5405054488;2.3259148741;0.7007908243;-0.0187602292;-0.0014506031;-0.7131186227;1227;1620302835.752022750
1620302835.8337790966;-1.1663433307;-1.8566142636;1.2800938620;0.7473649306;-0.0136444132;0.0082282440;0.6642226935;1620302835.8258919716;-0.0590290740;5.5405712522;2.3259464131;0.7008111041;-0.0187423040;-0.0014949323;-0.7130990728;1228;1620302835.803965430
1620302835.8423750401;-1.1700020631;-1.8559814198;1.2799659138;0.7473125727;-0.0138740804;0.0078993867;0.6642808354;1620302835.8337910175;-0.0590028151;5.5406885742;2.3259823101;0.7008134346;-0.0186256354;-0.0015302733;-0.7130997643;1228;1620302835.803965430
1620302835.8571660519;-1.1770629477;-1.8547040617;1.2799004425;0.7481170353;-0.0134064383;0.0081378747;0.6633814467;1620302835.8423869610;-0.0589869082;5.5407942305;2.3260170395;0.7007493637;-0.0187477982;-0.0014423378;-0.7131597079;1228;1620302835.803965430
1620302835.8658280373;-1.1806706954;-1.8540200713;1.2798877811;0.7482779984;-0.0131297581;0.0084522287;0.6632014825;1620302835.8572030067;-0.0590147563;5.5409435886;2.3260745230;0.7007732444;-0.0186699371;-0.0014463326;-0.7131382766;1228;1620302835.803965430
1620302835.8738589287;-1.1847056823;-1.8535479271;1.2794698308;0.7476917566;-0.0136714891;0.0090757411;0.6638431731;1620302835.8658409119;-0.0590247841;5.5410581565;2.3261192250;0.7008563149;-0.0185452783;-0.0015220373;-0.7130597323;1229;1620302835.829936822
1620302835.8824648857;-1.1883651454;-1.8528998916;1.2792506910;0.7478588895;-0.0138628193;0.0094792411;0.6636452724;1620302835.8738820553;-0.0590311977;5.5411536747;2.3261460709;0.7007837926;-0.0185745790;-0.0014151504;-0.7131304638;1229;1620302835.829936822
1620302835.8903589249;-1.1919632078;-1.8522946527;1.2790435797;0.7482048309;-0.0137581553;0.0100389004;0.6632491724;1620302835.8824779987;-0.0590408203;5.5412614536;2.3261770847;0.7007825853;-0.0185955353;-0.0014849748;-0.7131309621;1229;1620302835.829936822
1620302835.8996911049;-1.1954289342;-1.8517055779;1.2787286726;0.7486679427;-0.0142561533;0.0103588206;0.6627109238;1620302835.8903720379;-0.0590076128;5.5413950196;2.3262037890;0.7007558308;-0.0186105147;-0.0013755208;-0.7131570811;1229;1620302835.829936822
1620302835.9070670605;-1.1990459862;-1.8510864875;1.2784917274;0.7488410450;-0.0146120802;0.0105819055;0.6625040375;1620302835.8997049332;-0.0590068714;5.5415176953;2.3262567099;0.7007290852;-0.0186161993;-0.0012534691;-0.7131834372;1230;1620302835.881879462
1620302835.9248149395;-1.2063570965;-1.8498972767;1.2779020487;0.7490049050;-0.0159984826;0.0103832687;0.6622898826;1620302835.9070820808;-0.0589944835;5.5416322485;2.3262922456;0.7006675964;-0.0186479887;-0.0011703064;-0.7132431579;1230;1620302835.881879462
1620302835.9318859577;-1.2100520264;-1.8492979631;1.2776550838;0.7491474544;-0.0159240888;0.0106242525;0.6621266044;1620302835.9248409271;-0.0590432531;5.5418640278;2.3263723341;0.7007680104;-0.0186599158;-0.0011944956;-0.7131441483;1230;1620302835.881879462
1620302835.9485960007;-1.2171777118;-1.8481358865;1.2773447189;0.7498364580;-0.0161806162;0.0102199651;0.6613463739;1620302835.9319150448;-0.0590257843;5.5420141244;2.3264409575;0.7006635111;-0.0187458988;-0.0010174610;-0.7132448389;1231;1620302835.907850862
1620302835.9818339348;-1.2316617293;-1.8457187872;1.2764915323;0.7507606963;-0.0151131799;0.0104475460;0.6603187242;1620302835.9486091137;-0.0590561958;5.5422788034;2.3265510936;0.7007134774;-0.0187539627;-0.0009950484;-0.7131955702;1232;1620302835.933822206
1620302835.9905419350;-1.2353180158;-1.8451259598;1.2762608337;0.7508728705;-0.0149925372;0.0106267187;0.6601910549;1620302835.9818460941;-0.0591102401;5.5428394741;2.3267983029;0.7006574613;-0.0184372487;-0.0010046414;-0.7132588454;1232;1620302835.933822206
1620302836.0067000389;-1.2425024560;-1.8439279731;1.2754635493;0.7513190684;-0.0159463688;0.0105975338;0.6596613245;1620302835.9905560017;-0.0591303729;5.5429803034;2.3268540339;0.7007019046;-0.0183487874;-0.0011424060;-0.7132172585;1232;1620302835.933822206
1620302836.0146110058;-1.2459699628;-1.8433013746;1.2753177830;0.7517765818;-0.0157883772;0.0106903174;0.6591421814;1620302836.0067269802;-0.0591878018;5.5432927188;2.3269809155;0.7006691121;-0.0179787566;-0.0013036771;-0.7132586208;1232;1620302835.933822206
1620302836.0231668949;-1.2496569159;-1.8427660074;1.2750563254;0.7519811146;-0.0157651093;0.0109323372;0.6589054170;1620302836.0146229267;-0.0592594655;5.5434523150;2.3270631081;0.7007061828;-0.0176785135;-0.0014163374;-0.7132294929;1233;1620302835.985764862
1620302836.0314459801;-1.2534027405;-1.8421738398;1.2748485571;0.7519806734;-0.0158971040;0.0109251488;0.6589028684;1620302836.0231809616;-0.0593141512;5.5436009633;2.3271211920;0.7006009816;-0.0175885605;-0.0014072963;-0.7133350732;1233;1620302835.985764862
1620302836.0398008823;-1.2571224653;-1.8416174808;1.2745834834;0.7521050486;-0.0159429212;0.0110293870;0.6587580525;1620302836.0314579010;-0.0593646166;5.5437765532;2.3271860572;0.7006670838;-0.0174101273;-0.0014258864;-0.7132744857;1233;1620302835.985764862
1620302836.0570430756;-1.2644863166;-1.8404540468;1.2740456373;0.7522868993;-0.0161954186;0.0112243359;0.6585409204;1620302836.0398139954;-0.0593856250;5.5439514579;2.3272377471;0.7006310337;-0.0173531627;-0.0014992533;-0.7133111345;1234;1620302836.011736270
1620302836.0650260448;-1.2682067360;-1.8399030653;1.2737205013;0.7524283557;-0.0165074606;0.0114151326;0.6583682618;1620302836.0570549965;-0.0594876892;5.5442891047;2.3273425915;0.7006244257;-0.0171146033;-0.0017494436;-0.7133228189;1234;1620302836.011736270
1620302836.0738201141;-1.2719085706;-1.8394013845;1.2733924787;0.7524997195;-0.0169616249;0.0116440973;0.6582711375;1620302836.0650420189;-0.0595412081;5.5444844678;2.3273771652;0.7006538291;-0.0170242558;-0.0018535966;-0.7132958367;1234;1620302836.011736270
1620302836.0817210674;-1.2756446258;-1.8388501050;1.2730949401;0.7528939645;-0.0167859787;0.0116065485;0.6578253546;1620302836.0738329887;-0.0595446325;5.5446875022;2.3274613534;0.7005604632;-0.0168023892;-0.0018190703;-0.7133928848;1234;1620302836.011736270
1620302836.0985860825;-1.2828861314;-1.8376908588;1.2725585183;0.7532127380;-0.0169865215;0.0113207939;0.6574601653;1620302836.0817339420;-0.0596028497;5.5448935037;2.3274813614;0.7005638979;-0.0168824212;-0.0019138209;-0.7133873745;1235;1620302836.037707566
1620302836.1069920063;-1.2865341870;-1.8371158463;1.2723343587;0.7534360269;-0.0170049935;0.0111865280;0.6572060903;1620302836.0985989571;-0.0596636475;5.5453164353;2.3275530991;0.7005694767;-0.0168755637;-0.0021940226;-0.7133812515;1235;1620302836.037707566
1620302836.1154410839;-1.2902467757;-1.8365469298;1.2721024143;0.7535453854;-0.0168820115;0.0110994178;0.6570853467;1620302836.1070048809;-0.0597209443;5.5455183680;2.3275510375;0.7005776693;-0.0170164601;-0.0022762332;-0.7133696013;1235;1620302836.037707566
1620302836.1238970757;-1.2938272446;-1.8359712872;1.2718917519;0.7535138724;-0.0167791880;0.0106265630;0.6571319343;1620302836.1154549122;-0.0597544254;5.5457424906;2.3276193621;0.7005688313;-0.0168997491;-0.0023245204;-0.7133808994;1236;1620302836.089650342
1620302836.1324439049;-1.2974386150;-1.8354607523;1.2715837132;0.7537784357;-0.0169548582;0.0104518919;0.6568267356;1620302836.1239099503;-0.0597745028;5.5459425238;2.3276378926;0.7005400474;-0.0168724493;-0.0023828155;-0.7134096191;1236;1620302836.089650342
1620302836.1406059265;-1.3012503159;-1.8349021162;1.2713152675;0.7539556686;-0.0168102432;0.0104525699;0.6566269940;1620302836.1324579716;-0.0598079203;5.5461765837;2.3276873389;0.7006022898;-0.0167161169;-0.0024044603;-0.7133521021;1236;1620302836.089650342
1620302836.1574289799;-1.3087066319;-1.8338432518;1.2705665441;0.7544591475;-0.0168715886;0.0106637517;0.6560434655;1620302836.1406190395;-0.0598447166;5.5463851536;2.3277095853;0.7005842493;-0.0166889969;-0.0024775575;-0.7133702045;1236;1620302836.089650342
1620302836.1654810905;-1.3119598506;-1.8333114484;1.2703657657;0.7550072512;-0.0174064581;0.0096753872;0.6554139553;1620302836.1574459076;-0.0599059517;5.5468420464;2.3277532780;0.7005550064;-0.0163702255;-0.0025888196;-0.7134059131;1237;1620302836.115621662
1620302836.1737329960;-1.3155662804;-1.8326627835;1.2700766262;0.7550170946;-0.0175239506;0.0092927718;0.6554050216;1620302836.1654961109;-0.0599888492;5.5470416167;2.3277568605;0.7006241542;-0.0162922747;-0.0025768580;-0.7133398322;1237;1620302836.115621662
1620302836.1826140881;-1.3193708199;-1.8321417736;1.2696628977;0.7554612988;-0.0168570697;0.0097702644;0.6549035098;1620302836.1737461090;-0.0600416691;5.5472435412;2.3277899518;0.7006721407;-0.0160689295;-0.0025393224;-0.7132978989;1237;1620302836.115621662
1620302836.1903119087;-1.3230700767;-1.8316061391;1.2693862531;0.7557911026;-0.0162906434;0.0097817449;0.6545370437;1620302836.1826500893;-0.0600627944;5.5474705362;2.3278252162;0.7006721657;-0.0158963526;-0.0024882192;-0.7133019213;1237;1620302836.115621662
1620302836.2077710629;-1.3304060539;-1.8305229677;1.2688875614;0.7562311597;-0.0153838776;0.0098555743;0.6540494149;1620302836.1903469563;-0.0601233965;5.5476760356;2.3278374348;0.7007171785;-0.0156936790;-0.0025676250;-0.7132619095;1238;1620302836.167564310
1620302836.2152268887;-1.3342304189;-1.8300202519;1.2684839732;0.7564633879;-0.0144316799;0.0105450190;0.6537917649;1620302836.2077839375;-0.0602032114;5.5481139166;2.3278643690;0.7007251263;-0.0155446664;-0.0025132834;-0.7132575580;1238;1620302836.167564310
1620302836.2240109444;-1.3377494307;-1.8294758446;1.2683105158;0.7565486389;-0.0143638011;0.0100565185;0.6537023058;1620302836.2152400017;-0.0602967170;5.5483466438;2.3278947549;0.7009223249;-0.0153884810;-0.0024990084;-0.7130672087;1238;1620302836.167564310
1620302836.2321228981;-1.3414393281;-1.8288590187;1.2680058998;0.7564483171;-0.0139031655;0.0100183615;0.6538289364;1620302836.2240250111;-0.0603485861;5.5485625105;2.3278801585;0.7009228440;-0.0154683405;-0.0024301949;-0.7130652084;1239;1620302836.193535782
1620302836.2408559322;-1.3451356576;-1.8280464252;1.2678682388;0.7568470125;-0.0126881427;0.0093290870;0.6534023101;1620302836.2321369648;-0.0603157174;5.5488054819;2.3279228081;0.7008495393;-0.0154288660;-0.0023726229;-0.7131383063;1239;1620302836.193535782
1620302836.2570350170;-1.3528541253;-1.8271171624;1.2671113981;0.7568105447;-0.0122732313;0.0105115809;0.6534345215;1620302836.2408709526;-0.0603680730;5.5490437328;2.3279286944;0.7009118573;-0.0154099579;-0.0024367371;-0.7130772495;1239;1620302836.193535782
1620302836.2659161091;-1.3565032980;-1.8266172246;1.2667181905;0.7570867795;-0.0123176526;0.0108401095;0.6531082420;1620302836.2570500374;-0.0604485575;5.5495281632;2.3279386179;0.7009414273;-0.0155930127;-0.0022745715;-0.7130447390;1239;1620302836.193535782
1620302836.2821359634;-1.3638839244;-1.8256074028;1.2660999660;0.7574906853;-0.0114160531;0.0110600918;0.6526524418;1620302836.2659299374;-0.0604589751;5.5497754375;2.3279781496;0.7009328485;-0.0155075315;-0.0021815715;-0.7130553268;1240;1620302836.219507118
1620302836.2906739712;-1.3674553861;-1.8250789742;1.2658173944;0.7578548281;-0.0107825624;0.0112899162;0.6522364094;1620302836.2821700573;-0.0605825108;5.5502532751;2.3279852167;0.7009634166;-0.0155456227;-0.0020772538;-0.7130247592;1240;1620302836.219507118
1620302836.3069329262;-1.3746251641;-1.8240986193;1.2652001591;0.7584438271;-0.0094189528;0.0122554405;0.6515551003;1620302836.2906880379;-0.0605992185;5.5504694040;2.3280290473;0.7009256490;-0.0154619251;-0.0019415735;-0.7130640881;1241;1620302836.271449766
1620302836.3152849674;-1.3783363925;-1.8235816314;1.2648710964;0.7585328170;-0.0086732938;0.0128465478;0.6514504630;1620302836.3069469929;-0.0606712034;5.5509636810;2.3280638543;0.7009560091;-0.0154084297;-0.0015692054;-0.7130363183;1241;1620302836.271449766
1620302836.3237330914;-1.3819647827;-1.8231071347;1.2644773123;0.7587395220;-0.0082484060;0.0135072255;0.6512018553;1620302836.3153009415;-0.0607373338;5.5511704836;2.3280674471;0.7009976067;-0.0154180348;-0.0015166792;-0.7129953291;1241;1620302836.271449766
1620302836.3321108818;-1.3852745877;-1.8226403915;1.2641297185;0.7594132348;-0.0077292099;0.0142203163;0.6504072422;1620302836.3237481117;-0.0608200529;5.5513901916;2.3280610747;0.7010438909;-0.0152913684;-0.0015332825;-0.7129525133;1241;1620302836.271449766
1620302836.3405489922;-1.3889954451;-1.8221073447;1.2637933589;0.7593833654;-0.0072269814;0.0147343332;0.6504364493;1620302836.3321349621;-0.0608777347;5.5516294140;2.3281094322;0.7010943928;-0.0151892772;-0.0013862549;-0.7129053349;1242;1620302836.297421102
1620302836.3487460613;-1.3928486899;-1.8216245676;1.2634449927;0.7593869185;-0.0066850581;0.0154135953;0.6504223544;1620302836.3405780792;-0.0608945828;5.5518442758;2.3281110668;0.7010435234;-0.0152449617;-0.0011770599;-0.7129545456;1242;1620302836.297421102
1620302836.3652870655;-1.4003099112;-1.8207141639;1.2627695576;0.7595781196;-0.0057892149;0.0165353951;0.6501800873;1620302836.3487820625;-0.0609408395;5.5520730178;2.3281486070;0.7011530432;-0.0151131611;-0.0010404997;-0.7128498578;1242;1620302836.297421102
1620302836.3739480972;-1.4038130727;-1.8202605797;1.2625894513;0.7598622946;-0.0054632751;0.0164965629;0.6498517594;1620302836.3652989864;-0.0610355028;5.5525582004;2.3282003209;0.7012276041;-0.0150078480;-0.0006856482;-0.7127791675;1242;1620302836.297421102
1620302836.3822450638;-1.4074308857;-1.8198180915;1.2623451332;0.7599197510;-0.0050892439;0.0166450112;0.6497838219;1620302836.3739840984;-0.0610426614;5.5527954937;2.3282036812;0.7011363998;-0.0150928532;-0.0006709286;-0.7128671016;1243;1620302836.349363902
1620302836.3907449245;-1.4110985570;-1.8193983598;1.2620626042;0.7601184418;-0.0046013326;0.0171844581;0.6495409737;1620302836.3822770119;-0.0611588594;5.5530294021;2.3282016509;0.7012715657;-0.0150271820;-0.0007697696;-0.7127354224;1243;1620302836.349363902
1620302836.4074389935;-1.4184213299;-1.8185397295;1.2616211487;0.7603740107;-0.0030539716;0.0182991213;0.6492204397;1620302836.3907589912;-0.0612120834;5.5532887737;2.3282433769;0.7012239421;-0.0150222373;-0.0006207365;-0.7127825265;1243;1620302836.349363902
1620302836.4158880711;-1.4219415473;-1.8181383667;1.2614584682;0.7606422485;-0.0025023673;0.0185191795;0.6489022638;1620302836.4074521065;-0.0613609865;5.5537801726;2.3282947549;0.7012930465;-0.0149386774;-0.0006904067;-0.7127162284;1244;1620302836.375335254
1620302836.4240109921;-1.4255223027;-1.8177044121;1.2612770166;0.7606887431;-0.0015451423;0.0187292101;0.6488447159;1620302836.4159159660;-0.0614379877;5.5540251687;2.3283075123;0.7012622764;-0.0149335188;-0.0006505520;-0.7127466496;1244;1620302836.375335254
1620302836.4322590828;-1.4290077629;-1.8173277961;1.2611043576;0.7607965545;-0.0009442785;0.0190924788;0.6487088625;1620302836.4240241051;-0.0615669215;5.5543064060;2.3283454724;0.7010978180;-0.0148008334;-0.0003874348;-0.7129113794;1244;1620302836.375335254
1620302836.4407711029;-1.4326480743;-1.8169054650;1.2609062843;0.7607414646;-0.0000876878;0.0197707213;0.6487538323;1620302836.4322729111;-0.0616610342;5.5545577648;2.3283311234;0.7010433035;-0.0148872933;-0.0004037122;-0.7129631772;1244;1620302836.375335254
1620302836.4578530788;-1.4396737104;-1.8161264938;1.2606233012;0.7609819015;0.0008581443;0.0202551464;0.6484562732;1620302836.4407849312;-0.0617457738;5.5548059037;2.3283519247;0.7010447305;-0.0148287405;-0.0004303525;-0.7129629788;1245;1620302836.401306494
1620302836.4655640125;-1.4432897300;-1.8157112056;1.2606142702;0.7609543149;0.0015255307;0.0202732377;0.6484868535;1620302836.4578719139;-0.0619220550;5.5553026884;2.3284150965;0.7009789123;-0.0147783003;-0.0001379038;-0.7130288545;1245;1620302836.401306494
1620302836.4737188816;-1.4467577256;-1.8153793009;1.2605112013;0.7611582924;0.0019469611;0.0204621374;0.6482403599;1620302836.4655768871;-0.0619957627;5.5555631922;2.3284581867;0.7009804116;-0.0146678495;-0.0001082154;-0.7130296663;1245;1620302836.401306494
1620302836.4825448990;-1.4502483917;-1.8150479213;1.2604204108;0.7613630203;0.0022140587;0.0202936774;0.6480043333;1620302836.4737319946;-0.0620368383;5.5558185815;2.3284734245;0.7008704336;-0.0147697877;0.0000767735;-0.7131356693;1246;1620302836.453249318
1620302836.4903669357;-1.4537249482;-1.8147696071;1.2602740531;0.7615350272;0.0025642042;0.0204600697;0.6477956566;1620302836.4825720787;-0.0621240467;5.5560628245;2.3285426916;0.7009351384;-0.0147198364;0.0001902022;-0.7130730832;1246;1620302836.453249318
1620302836.5075330734;-1.4602565055;-1.8140904921;1.2602209239;0.7619312729;0.0026121017;0.0195463696;0.6473575918;1620302836.4903819561;-0.0622217628;5.5563111687;2.3285374301;0.7010029786;-0.0149574716;0.0002882903;-0.7130014130;1246;1620302836.453249318
